time step, layer, countries that become infected 
0,0,United Kingdom
0,1,United Kingdom
0,2,United Kingdom
0,3,United Kingdom
0,4,United Kingdom
1,0,Australia
1,0,Bangladesh
1,0,Belgium
1,0,Brunei Darussalam
1,0,Curacao & St. Maarten
1,0,Guatemala
1,0,Isle of Man
1,0,Jersey
1,0,Kazakhstan
1,0,Luxembourg
1,0,Marshall Islands  Republic of
1,0,Netherlands
1,0,South Africa
1,0,St. Lucia
1,0,Turks and Caicos Islands
1,0,United States
1,0,Yemen  Republic of
1,1,Belize
1,1,Botswana
1,1,Brunei Darussalam
1,1,Cambodia
1,1,Cayman Islands
1,1,Croatia
1,1,Denmark
1,1,El Salvador
1,1,Ethiopia
1,1,Gabon
1,1,Ghana
1,1,Greece
1,1,Guatemala
1,1,Hungary
1,1,Indonesia
1,1,Isle of Man
1,1,Jersey
1,1,Kazakhstan
1,1,Lesotho
1,1,Liechtenstein
1,1,Malawi
1,1,Marshall Islands  Republic of
1,1,Myanmar
1,1,New Zealand
1,1,Norway
1,1,Pakistan
1,1,Papua New Guinea
1,1,Sri Lanka
1,1,St. Lucia
1,1,Swaziland
1,1,Tanzania
1,1,Togo
1,1,Trinidad and Tobago
1,1,Turkey
1,1,Turks and Caicos Islands
1,1,Uganda
1,1,United States
1,1,Uzbekistan
1,1,Zambia
1,2,Gibraltar
1,2,Guernsey
1,2,India
1,2,Isle of Man
1,2,Jersey
1,2,South Africa
1,2,United States
1,3,France
1,3,Gibraltar
1,3,Guernsey
1,3,Iceland
1,3,Isle of Man
1,3,Jersey
1,3,Lebanon
1,3,South Africa
1,3,Ukraine
1,3,United States
1,4,Afghanistan  Islamic Republic of
1,4,Algeria
1,4,Angola
1,4,Australia
1,4,Bahamas  The
1,4,Bangladesh
1,4,Belarus
1,4,Bolivia
1,4,Botswana
1,4,Brunei Darussalam
1,4,Cameroon
1,4,Cayman Islands
1,4,Chad
1,4,China  P.R.: Mainland
1,4,Croatia
1,4,Cyprus
1,4,Denmark
1,4,Dominica
1,4,Egypt
1,4,Ethiopia
1,4,France
1,4,Gabon
1,4,Georgia
1,4,Ghana
1,4,Greece
1,4,Grenada
1,4,Guernsey
1,4,Guyana
1,4,Hungary
1,4,India
1,4,Iraq
1,4,Isle of Man
1,4,Italy
1,4,Japan
1,4,Jordan
1,4,Kenya
1,4,Kuwait
1,4,Latvia
1,4,Lesotho
1,4,Libya
1,4,Luxembourg
1,4,Madagascar
1,4,Malaysia
1,4,Mali
1,4,Mauritius
1,4,Moldova
1,4,Mongolia
1,4,Mozambique
1,4,Namibia
1,4,Netherlands
1,4,New Zealand
1,4,Nigeria
1,4,Oman
1,4,Peru
1,4,Poland
1,4,Qatar
1,4,Russian Federation
1,4,Saudi Arabia
1,4,Serbia  Republic of
1,4,Sierra Leone
1,4,Slovak Republic
1,4,Solomon Islands
1,4,Spain
1,4,St. Lucia
1,4,Sudan
1,4,Swaziland
1,4,Switzerland
1,4,Tanzania
1,4,Timor-Leste  Dem. Rep. of
1,4,Trinidad and Tobago
1,4,Turkey
1,4,US Pacific Islands
1,4,Uganda
1,4,United Arab Emirates
1,4,Vietnam
1,4,West Bank and Gaza
1,4,Zambia
2,0,Austria
2,0,Barbados
2,0,Bermuda
2,0,Bulgaria
2,0,Canada
2,0,Congo  Democratic Republic of
2,0,Costa Rica
2,0,Finland
2,0,Honduras
2,0,Israel
2,0,Korea  Republic of
2,0,Lithuania
2,0,Morocco
2,0,Panama
2,0,Sao Tome and Principe
2,0,St. Vincent and the Grenadines
2,0,Venezuela  Republica Bolivariana de
2,0,Zimbabwe
2,1,Argentina
2,1,Azerbaijan  Republic of
2,1,Bahrain  Kingdom of
2,1,Barbados
2,1,Bermuda
2,1,Brazil
2,1,Bulgaria
2,1,China  P.R.: Macao
2,1,Colombia
2,1,Costa Rica
2,1,Ecuador
2,1,Estonia
2,1,Finland
2,1,Gambia  The
2,1,Germany
2,1,Greenland
2,1,Honduras
2,1,Israel
2,1,Korea  Republic of
2,1,Nepal
2,1,Nicaragua
2,1,Panama
2,1,St. Vincent and the Grenadines
2,1,Sweden
2,1,Taiwan Province of China
2,1,Thailand
2,1,Venezuela  Republica Bolivariana de
2,2,Andorra
2,2,Anguilla
2,2,Argentina
2,2,Azerbaijan  Republic of
2,2,Bahrain  Kingdom of
2,2,Barbados
2,2,Bermuda
2,2,Canada
2,2,China  P.R.: Macao
2,2,Colombia
2,2,Congo  Republic of
2,2,Costa Rica
2,2,Czech Republic
2,2,Ecuador
2,2,Estonia
2,2,Finland
2,2,Honduras
2,2,Iran  Islamic Republic of
2,2,Ireland
2,2,Korea  Republic of
2,2,Morocco
2,2,Nepal
