time step, layer, countries that become infected 
1,4,Lao People's Democratic Republic
1,4,Mexico
1,4,Nicaragua
1,4,Paraguay
1,4,Trinidad and Tobago
1,4,Uruguay
1,4,Venezuela  Republica Bolivariana de
2,0,Kyrgyz Republic
2,2,Albania
2,2,Angola
2,2,Armenia  Republic of
2,2,Bahamas  The
2,2,Bhutan
2,2,Botswana
2,2,Cameroon
2,2,China  P.R.: Hong Kong
2,2,Cook Islands
2,2,Estonia
2,2,Finland
2,2,French Territories: French Polynesia
2,2,Gambia  The
2,2,Guatemala
2,2,Haiti
2,2,Kenya
2,2,Kosovo  Republic of
2,2,Lebanon
2,2,Libya
2,2,Madagascar
2,2,Malta
2,2,Mozambique
2,2,Nepal
2,2,Norway
2,2,Philippines
2,2,San Marino
2,2,Senegal
2,2,Slovenia
2,2,St. Kitts and Nevis
2,2,Swaziland
2,2,Tanzania
2,2,Tonga
2,2,Turks and Caicos Islands
2,2,Ukraine
2,2,Vietnam
2,2,Zambia
2,3,Cayman Islands
2,3,China  P.R.: Macao
2,3,Mauritius
2,3,Sudan
2,3,Taiwan Province of China
2,3,Thailand
2,3,US Virgin Islands
2,3,Vietnam
2,4,Cayman Islands
2,4,Haiti
3,0,Burkina Faso
3,0,Cuba
3,0,Iraq
3,0,Luxembourg
3,0,Malaysia
3,0,Mongolia
3,0,Spain
3,0,United Kingdom
3,1,Belarus
3,1,Cuba
3,1,Greenland
3,1,Rwanda
3,1,Sao Tome and Principe
3,1,United Kingdom
3,2,Antigua and Barbuda
3,2,Cote d'Ivoire
3,2,Fiji
3,2,Gibraltar
3,2,Greenland
3,2,Kuwait
3,2,Lithuania
3,2,Malaysia
3,2,Mauritania
3,2,Monaco
3,2,Netherlands
3,2,Pakistan
3,2,Puerto Rico
3,2,Seychelles
3,2,St. Vincent and the Grenadines
3,2,Sweden
3,2,Tunisia
3,2,Uzbekistan
3,3,Benin
3,3,Gibraltar
3,3,Isle of Man
3,3,Luxembourg
3,3,Malaysia
3,3,Mongolia
3,3,Sweden
3,3,Timor-Leste  Dem. Rep. of
3,3,United Kingdom
3,4,Belarus
3,4,Cuba
3,4,Greenland
3,4,Guernsey
3,4,Jordan
3,4,Korea  Democratic People's Rep. of
3,4,Kuwait
3,4,United Kingdom
4,0,Bangladesh
4,0,Belgium
4,0,Bulgaria
4,0,Cyprus
4,0,Germany
4,0,Greece
4,0,Guinea-Bissau
4,0,Italy
4,0,Poland
4,0,South Africa
4,0,West Bank and Gaza
4,1,Austria
4,1,Germany
4,1,Hungary
4,1,Jersey
4,1,Latvia
4,1,Montenegro
4,1,South Africa
4,1,West Bank and Gaza
4,2,Bangladesh
4,2,British Indian Ocean Territory
4,2,Central African Republic
4,2,Equatorial Guinea
4,2,Jersey
4,2,Latvia
4,2,Myanmar
4,2,Niger
4,2,Russian Federation
4,3,Bangladesh
4,3,Cyprus
4,3,Germany
4,3,Hungary
4,3,Jersey
4,3,Latvia
4,3,Maldives
4,3,Myanmar
4,3,Poland
4,3,Russian Federation
4,3,South Africa
4,4,Bangladesh
4,4,Bulgaria
4,4,Central African Republic
4,4,Czech Republic
4,4,Germany
4,4,Greece
4,4,Italy
4,4,Myanmar
4,4,Poland
4,4,Russian Federation
4,4,Sierra Leone
4,4,Slovak Republic
4,4,US Pacific Islands
4,4,West Bank and Gaza
5,0,Aruba
5,0,Cabo Verde
5,0,Congo  Democratic Republic of
5,0,French Territories: New Caledonia
5,0,Portugal
5,0,Vatican
5,1,Romania
5,2,France
5,2,Guinea
5,2,Portugal
5,3,Portugal
5,4,Aruba
5,4,Guinea
5,4,Portugal
6,0,Djibouti
6,0,Lesotho
6,0,Turkmenistan
6,1,Lesotho
6,3,Turkmenistan
6,4,Lesotho
6,4,Turkmenistan
7,1,Chad
7,3,Chad
7,4,Chad
8,3,Burundi
8,4,Burundi
