time step, layer, countries that become infected 
0,0,China  P.R.: Hong Kong
0,1,China  P.R.: Hong Kong
0,2,China  P.R.: Hong Kong
0,3,China  P.R.: Hong Kong
0,4,China  P.R.: Hong Kong
1,0,China  P.R.: Macao
1,0,Liberia
1,1,China  P.R.: Macao
1,1,Liberia
1,1,Samoa
1,2,China  P.R.: Macao
1,2,Mongolia
1,3,Mongolia
1,4,Angola
1,4,Brunei Darussalam
1,4,Cambodia
1,4,China  P.R.: Macao
1,4,Malawi
1,4,Maldives
1,4,Mongolia
1,4,Nepal
1,4,Philippines
1,4,Samoa
1,4,Singapore
1,4,Solomon Islands
1,4,Sri Lanka
1,4,Thailand
1,4,Vanuatu
1,4,Vietnam
2,0,China  P.R.: Mainland
2,1,Cayman Islands
2,1,China  P.R.: Mainland
2,4,China  P.R.: Mainland
2,4,Malaysia
2,4,Taiwan Province of China
3,0,Anguilla
3,0,Bahrain  Kingdom of
3,0,British Indian Ocean Territory
3,0,Cameroon
3,0,Fiji
3,0,Guinea
3,0,India
3,0,Korea  Republic of
3,0,Lao People's Democratic Republic
3,0,Monaco
3,0,Myanmar
3,0,Panama
3,0,South Africa
3,0,Virgin Islands  British
3,1,Korea  Republic of
3,1,Lao People's Democratic Republic
3,1,Mauritius
3,1,Virgin Islands  British
3,2,Guinea
3,2,Iran  Islamic Republic of
3,2,Lao People's Democratic Republic
3,2,Myanmar
3,3,Indonesia
3,3,Lao People's Democratic Republic
3,3,Myanmar
3,4,Australia
3,4,Belize
3,4,India
3,4,Korea  Republic of
3,4,Seychelles
3,4,St. Vincent and the Grenadines
4,0,Afghanistan  Islamic Republic of
4,0,Andorra
4,0,Aruba
4,0,Bangladesh
4,0,Botswana
4,0,Colombia
4,0,Costa Rica
4,0,Cuba
4,0,Dominica
4,0,Ecuador
4,0,Ghana
4,0,Greece
4,0,Guinea-Bissau
4,0,Honduras
4,0,Iraq
4,0,Jamaica
4,0,Kenya
4,0,Kuwait
4,0,Lesotho
4,0,Madagascar
4,0,Malta
4,0,Mauritania
4,0,Mozambique
4,0,New Zealand
4,0,Nigeria
4,0,Oman
4,0,Papua New Guinea
4,0,Peru
4,0,Saudi Arabia
4,0,Suriname
4,0,Syrian Arab Republic
4,0,Tanzania
4,0,Uganda
4,0,United Arab Emirates
4,0,Uzbekistan
4,0,West Bank and Gaza
4,0,Zimbabwe
4,1,Japan
4,2,Bolivia
4,2,Central African Republic
4,2,Cote d'Ivoire
4,2,Iraq
4,2,Japan
4,2,Niger
4,2,United States
4,3,Bahamas  The
4,3,Liechtenstein
4,3,Pakistan
4,3,Turkey
4,4,Brazil
4,4,Central African Republic
4,4,Germany
4,4,Korea  Democratic People's Rep. of
4,4,Marshall Islands  Republic of
4,4,New Zealand
4,4,Oman
4,4,Sudan
4,4,Swaziland
4,4,Tanzania
4,4,Tonga
4,4,United Arab Emirates
4,4,United States
4,4,Uzbekistan
5,0,Benin
5,0,Chile
5,0,Dominican Republic
5,0,El Salvador
5,0,Jordan
5,0,Libya
5,0,Mali
5,0,Morocco
5,0,Nicaragua
5,0,Tajikistan
5,0,Yemen  Republic of
5,1,Rwanda
5,1,Zambia
5,2,Algeria
5,2,Argentina
5,2,Azerbaijan  Republic of
5,2,Bermuda
5,2,Bosnia and Herzegovina
5,2,Canada
5,2,Chile
5,2,Congo  Republic of
5,2,Curacao & St. Maarten
5,2,Denmark
5,2,El Salvador
5,2,Ethiopia
5,2,Gabon
5,2,Georgia
5,2,Grenada
5,2,Guernsey
5,2,Guyana
5,2,Isle of Man
5,2,Kazakhstan
5,2,Lebanon
5,2,Libya
5,2,Luxembourg
5,2,Moldova
5,2,Morocco
5,2,Namibia
5,2,Puerto Rico
5,2,Russian Federation
5,2,San Marino
5,2,Serbia  Republic of
5,2,Slovenia
5,2,St. Kitts and Nevis
5,2,Switzerland
5,2,Tajikistan
5,2,Togo
5,2,Trinidad and Tobago
5,2,Uruguay
5,2,Venezuela  Republica Bolivariana de
5,2,Yemen  Republic of
5,4,Argentina
5,4,Azerbaijan  Republic of
5,4,Belarus
5,4,Canada
5,4,Chile
5,4,Curacao & St. Maarten
5,4,Denmark
5,4,El Salvador
5,4,Ethiopia
5,4,France
5,4,Grenada
5,4,Guernsey
5,4,Guyana
5,4,Israel
5,4,Jordan
5,4,Luxembourg
5,4,Mexico
5,4,Morocco
5,4,Namibia
5,4,Nicaragua
5,4,Paraguay
5,4,Poland
5,4,Qatar
5,4,Spain
5,4,St. Lucia
5,4,Switzerland
5,4,Timor-Leste  Dem. Rep. of
5,4,Trinidad and Tobago
5,4,United Kingdom
5,4,Venezuela  Republica Bolivariana de
5,4,Yemen  Republic of
6,0,Austria
6,0,Burkina Faso
6,0,Congo  Democratic Republic of
6,0,Egypt
6,0,Hungary
6,0,Ireland
6,1,Albania
6,1,Austria
6,1,Czech Republic
6,1,Gibraltar
6,1,Hungary
6,1,Italy
6,1,Montenegro
6,1,Norway
6,1,Portugal
6,1,Slovak Republic
6,1,Sweden
6,2,Albania
6,2,Antigua and Barbuda
6,2,Austria
6,2,Barbados
6,2,Belgium
6,2,Bhutan
6,2,Bulgaria
6,2,Cook Islands
6,2,Cyprus
6,2,Estonia
6,2,Gambia  The
6,2,Gibraltar
6,2,Guatemala
6,2,Haiti
6,2,Iceland
6,2,Jersey
6,2,Latvia
6,2,Macedonia  FYR
6,2,Senegal
6,2,Slovak Republic
6,2,Sweden
6,2,Turks and Caicos Islands
6,2,Ukraine
6,3,Albania
6,3,Austria
6,3,Gibraltar
6,3,Iceland
6,3,Italy
6,3,Jersey
6,3,Latvia
6,3,Netherlands
6,3,Norway
