time step, layer, countries that become infected 
0,0,China  P.R.: Hong Kong
0,1,China  P.R.: Hong Kong
0,2,China  P.R.: Hong Kong
0,3,China  P.R.: Hong Kong
0,4,China  P.R.: Hong Kong
0,0,China  P.R.: Mainland
0,1,China  P.R.: Mainland
0,2,China  P.R.: Mainland
0,3,China  P.R.: Mainland
0,4,China  P.R.: Mainland
1,0,China  P.R.: Macao
1,0,Indonesia
1,0,Korea  Republic of
1,0,Liberia
1,0,Mongolia
1,0,Singapore
1,0,South Africa
1,0,Taiwan Province of China
1,0,West Bank and Gaza
1,1,China  P.R.: Macao
1,1,Liberia
1,1,Samoa
1,2,China  P.R.: Macao
1,2,Mongolia
1,3,China  P.R.: Macao
1,3,Mongolia
1,4,Cambodia
1,4,China  P.R.: Macao
1,4,Maldives
1,4,Mongolia
1,4,Nepal
1,4,Philippines
1,4,Taiwan Province of China
1,4,Thailand
2,0,Afghanistan  Islamic Republic of
2,0,Botswana
2,0,Congo  Democratic Republic of
2,0,Dominica
2,0,Ghana
2,0,India
2,0,Iraq
2,0,Jordan
2,0,Kenya
2,0,Lesotho
2,0,Madagascar
2,0,Malaysia
2,0,Malta
2,0,Mozambique
2,0,Namibia
2,0,Nigeria
2,0,Papua New Guinea
2,0,Seychelles
2,0,Sudan
2,0,Swaziland
2,0,Uganda
2,0,Vietnam
2,0,Yemen  Republic of
2,0,Zimbabwe
2,4,Belize
2,4,Brunei Darussalam
2,4,Seychelles
2,4,Vanuatu
3,0,Anguilla
3,0,Bangladesh
3,0,British Indian Ocean Territory
3,0,Cameroon
3,0,Cayman Islands
3,0,Fiji
3,0,Guinea
3,0,Korea  Democratic People's Rep. of
3,0,Lao People's Democratic Republic
3,0,Malawi
3,0,Mauritania
3,0,Monaco
3,0,Myanmar
3,0,Oman
3,0,Sri Lanka
3,0,Suriname
3,0,Tajikistan
3,0,Virgin Islands  British
3,1,Bangladesh
3,1,Lao People's Democratic Republic
3,1,Oman
3,1,Timor-Leste  Dem. Rep. of
3,2,Guinea
3,2,Lao People's Democratic Republic
3,3,Lao People's Democratic Republic
3,4,Australia
3,4,Uzbekistan
4,0,Benin
4,0,Greece
4,0,Guinea-Bissau
4,0,Kuwait
4,0,Mauritius
4,0,Zambia
4,1,Albania
4,1,Andorra
4,1,Bahrain  Kingdom of
4,1,Libya
4,1,Rwanda
4,2,Cote d'Ivoire
4,2,Niger
4,2,Sierra Leone
4,2,Solomon Islands
4,3,Bahrain  Kingdom of
4,3,Liechtenstein
4,3,St. Vincent and the Grenadines
4,4,Angola
4,4,New Zealand
4,4,Solomon Islands
4,4,Tonga
5,0,Egypt
5,2,Bolivia
5,2,Central African Republic
5,2,Japan
5,3,Turkey
5,4,Central African Republic
6,0,Burkina Faso
6,0,Morocco
6,0,Saudi Arabia
6,2,French Territories: French Polynesia
6,2,Puerto Rico
6,2,Turks and Caicos Islands
6,2,United States
6,3,Pakistan
6,4,Iran  Islamic Republic of
6,4,United Arab Emirates
7,0,Azerbaijan  Republic of
7,0,Brazil
7,0,Peru
7,1,Azerbaijan  Republic of
7,1,Kosovo  Republic of
7,1,Montenegro
7,2,Algeria
7,2,Antigua and Barbuda
7,2,Armenia  Republic of
7,2,Azerbaijan  Republic of
7,2,Barbados
7,2,Bermuda
7,2,Bosnia and Herzegovina
7,2,Canada
7,2,Chile
7,2,Congo  Republic of
7,2,Costa Rica
7,2,Curacao & St. Maarten
7,2,Denmark
7,2,Dominican Republic
7,2,El Salvador
7,2,Ethiopia
7,2,Gabon
7,2,Georgia
7,2,Grenada
7,2,Guernsey
7,2,Haiti
7,2,Israel
7,2,Jamaica
7,2,Kazakhstan
7,2,Lebanon
7,2,Luxembourg
7,2,Mali
7,2,Mexico
7,2,Nicaragua
7,2,Paraguay
7,2,Qatar
7,2,San Marino
7,2,Serbia  Republic of
7,2,Slovenia
7,2,St. Kitts and Nevis
7,2,Sweden
7,2,Syrian Arab Republic
7,2,Togo
7,2,Tunisia
7,2,Ukraine
7,2,United Kingdom
7,2,Venezuela  Republica Bolivariana de
7,3,Bahamas  The
7,3,Chile
7,3,Trinidad and Tobago
7,3,US Virgin Islands
8,0,Hungary
8,0,Panama
8,1,Iceland
8,2,Argentina
8,2,Austria
8,2,Belgium
8,2,Colombia
8,2,Croatia
8,2,Czech Republic
8,2,Ecuador
8,2,Estonia
8,2,France
8,2,Gambia  The
8,2,Gibraltar
8,2,Guatemala
8,2,Honduras
8,2,Iceland
8,2,Isle of Man
8,2,Jersey
8,2,Latvia
8,2,Macedonia  FYR
8,2,Moldova
8,2,Netherlands
8,2,Norway
8,2,Portugal
8,2,Russian Federation
8,2,Senegal
8,2,Slovak Republic
8,2,St. Lucia
8,2,Tanzania
8,2,Uruguay
8,3,Colombia
8,3,Ireland
8,3,Panama
8,4,France
8,4,Panama
9,0,Bulgaria
9,0,Cyprus
9,0,Italy
9,0,Poland
9,0,Romania
9,0,Sao Tome and Principe
9,1,Belarus
9,1,Italy
9,1,Kyrgyz Republic
9,2,Bhutan
9,2,Cook Islands
9,2,Cyprus
9,2,Equatorial Guinea
9,2,Germany
9,2,Guyana
9,2,Lithuania
9,2,Romania
9,2,Spain
9,3,Cyprus
9,3,Poland
9,4,Belarus
9,4,Chad
9,4,Cyprus
9,4,Djibouti
9,4,Equatorial Guinea
9,4,Finland
9,4,Kyrgyz Republic
9,4,Lithuania
9,4,Marshall Islands  Republic of
9,4,Poland
9,4,Romania
9,4,US Pacific Islands
10,0,Aruba
10,0,Cabo Verde
10,0,French Territories: New Caledonia
10,0,Vatican
10,1,Aruba
10,1,French Territories: New Caledonia
10,1,Greenland
