time step, layer, countries that become infected 
0,0,Austria
0,0,Belgium
0,0,Bulgaria
0,0,Croatia
0,0,Cyprus
0,0,Czech Republic
0,0,Denmark
0,0,Estonia
0,0,Finland
0,0,France
0,0,Germany
0,0,Greece
0,0,Hungary
0,0,Ireland
0,0,Italy
0,0,Latvia
0,0,Lithuania
0,0,Luxembourg
0,0,Malta
0,0,Netherlands
0,0,Poland
0,0,Portugal
0,0,Romania
0,0,Slovak Republic
0,0,Slovenia
0,0,Spain
0,0,Sweden
1,0,Albania
1,0,Andorra
1,0,Benin
1,0,Bosnia and Herzegovina
1,0,Burkina Faso
1,0,Cabo Verde
1,0,Cameroon
1,0,Central African Republic
1,0,Congo  Democratic Republic of
1,0,Cote d'Ivoire
1,0,Djibouti
1,0,Equatorial Guinea
1,0,French Territories: French Polynesia
1,0,Gabon
1,0,Georgia
1,0,Gibraltar
1,0,Guinea
1,0,Iceland
1,0,Israel
1,0,Kosovo  Republic of
1,0,Lebanon
1,0,Liechtenstein
1,0,Madagascar
1,0,Mali
1,0,Mauritania
1,0,Moldova
1,0,Montenegro
1,0,Niger
1,0,Russian Federation
1,0,San Marino
1,0,Senegal
1,0,Suriname
1,0,Switzerland
1,0,Tajikistan
1,0,Timor-Leste  Dem. Rep. of
1,0,Tunisia
1,0,Turkmenistan
1,0,Vatican
2,0,Algeria
2,0,Armenia  Republic of
2,0,Belarus
2,0,Burundi
2,0,Chad
2,0,Congo  Republic of
2,0,Cuba
2,0,Dominica
2,0,Ethiopia
2,0,French Territories: New Caledonia
2,0,Greenland
2,0,Guinea-Bissau
2,0,Macedonia  FYR
2,0,Marshall Islands  Republic of
2,0,Morocco
2,0,Sao Tome and Principe
2,0,Serbia  Republic of
2,0,St. Vincent and the Grenadines
2,0,Syrian Arab Republic
2,0,Togo
2,0,Turkey
2,0,Ukraine
2,0,United Kingdom
3,0,Afghanistan  Islamic Republic of
3,0,Angola
3,0,Aruba
3,0,Azerbaijan  Republic of
3,0,Bangladesh
3,0,Belize
3,0,Egypt
3,0,Gambia  The
3,0,Guernsey
3,0,Iraq
3,0,Jersey
3,0,Kazakhstan
3,0,Kyrgyz Republic
3,0,Liberia
3,0,Mozambique
3,0,Nigeria
3,0,Pakistan
3,0,Qatar
3,0,Saudi Arabia
3,0,Sierra Leone
3,0,South Africa
3,0,St. Lucia
3,0,Tanzania
3,0,US Pacific Islands
3,0,Uganda
3,0,United States
3,0,Yemen  Republic of
4,0,Anguilla
4,0,Argentina
4,0,Bahamas  The
4,0,Barbados
4,0,Bolivia
4,0,Brazil
4,0,Brunei Darussalam
4,0,Canada
4,0,Chile
4,0,China  P.R.: Mainland
4,0,Cook Islands
4,0,Curacao & St. Maarten
4,0,Ecuador
4,0,Ghana
4,0,Guatemala
4,0,Haiti
4,0,India
4,0,Isle of Man
4,0,Japan
4,0,Kenya
4,0,Korea  Republic of
4,0,Lao People's Democratic Republic
4,0,Libya
4,0,Mexico
4,0,Namibia
4,0,New Zealand
4,0,Norway
4,0,Paraguay
4,0,Philippines
4,0,Rwanda
4,0,Singapore
4,0,Sri Lanka
4,0,Swaziland
4,0,Trinidad and Tobago
4,0,United Arab Emirates
4,0,Venezuela  Republica Bolivariana de
4,0,Virgin Islands  British
4,0,Zambia
5,0,Antigua and Barbuda
5,0,Bahrain  Kingdom of
5,0,Bhutan
5,0,Cambodia
5,0,China  P.R.: Hong Kong
5,0,Colombia
5,0,Dominican Republic
5,0,Grenada
5,0,Honduras
5,0,Iran  Islamic Republic of
5,0,Jordan
5,0,Kuwait
5,0,Malawi
5,0,Maldives
5,0,Monaco
5,0,Myanmar
5,0,Nicaragua
5,0,Panama
5,0,Peru
5,0,St. Kitts and Nevis
5,0,Taiwan Province of China
5,0,Turks and Caicos Islands
5,0,Uruguay
5,0,Vietnam
5,0,Zimbabwe
6,0,Australia
6,0,Botswana
6,0,Cayman Islands
6,0,Costa Rica
6,0,El Salvador
6,0,Guyana
6,0,Jamaica
6,0,Lesotho
6,0,Mauritius
6,0,Nepal
6,0,Oman
6,0,Puerto Rico
6,0,Seychelles
6,0,Solomon Islands
6,0,Thailand
6,0,US Virgin Islands
6,0,Vanuatu
7,0,Bermuda
7,0,China  P.R.: Macao
7,0,Fiji
7,0,Korea  Democratic People's Rep. of
7,0,Mongolia
7,0,Papua New Guinea
7,0,Sudan
7,0,Uzbekistan
8,0,British Indian Ocean Territory
8,0,Indonesia
8,0,Samoa
8,0,Tonga
9,0,Malaysia
9,0,West Bank and Gaza
