time step, layer, countries that become infected 
0,0,United States
1,0,Anguilla
1,0,Argentina
1,0,Bolivia
1,0,Brunei Darussalam
1,0,Canada
1,0,China  P.R.: Mainland
1,0,Cook Islands
1,0,Dominican Republic
1,0,El Salvador
1,0,Grenada
1,0,Guyana
1,0,Honduras
1,0,Israel
1,0,Lao People's Democratic Republic
1,0,Mexico
1,0,Monaco
1,0,Nicaragua
1,0,Paraguay
1,0,St. Kitts and Nevis
1,0,Trinidad and Tobago
1,0,Uruguay
1,0,Venezuela  Republica Bolivariana de
1,0,Virgin Islands  British
2,0,Antigua and Barbuda
2,0,Australia
2,0,Barbados
2,0,Cayman Islands
2,0,Chile
2,0,China  P.R.: Macao
2,0,Costa Rica
2,0,Curacao & St. Maarten
2,0,Ecuador
2,0,Haiti
2,0,Jamaica
2,0,Korea  Republic of
2,0,Kyrgyz Republic
2,0,Panama
2,0,Peru
2,0,St. Lucia
2,0,Suriname
2,0,Taiwan Province of China
3,0,Afghanistan  Islamic Republic of
3,0,Belize
3,0,Bermuda
3,0,Brazil
3,0,Cambodia
3,0,China  P.R.: Hong Kong
3,0,Cuba
3,0,Fiji
3,0,Guatemala
3,0,Indonesia
3,0,Japan
3,0,Korea  Democratic People's Rep. of
3,0,Myanmar
3,0,New Zealand
3,0,Papua New Guinea
3,0,Samoa
3,0,Singapore
3,0,Solomon Islands
3,0,Tonga
3,0,Uzbekistan
3,0,Vietnam
4,0,Bahamas  The
4,0,Bangladesh
4,0,Botswana
4,0,Colombia
4,0,Hungary
4,0,India
4,0,Ireland
4,0,Kazakhstan
4,0,Liberia
4,0,Malaysia
4,0,Mongolia
4,0,Namibia
4,0,Norway
4,0,Philippines
4,0,Puerto Rico
4,0,Seychelles
4,0,Sri Lanka
4,0,Thailand
4,0,US Virgin Islands
4,0,United Arab Emirates
4,0,Vanuatu
5,0,Bhutan
5,0,British Indian Ocean Territory
5,0,Central African Republic
5,0,Denmark
5,0,Guernsey
5,0,Luxembourg
5,0,Maldives
5,0,Mauritius
5,0,Nepal
5,0,Oman
5,0,South Africa
5,0,Sudan
5,0,Sweden
5,0,Timor-Leste  Dem. Rep. of
5,0,Turks and Caicos Islands
5,0,United Kingdom
6,0,Andorra
6,0,Aruba
6,0,Bahrain  Kingdom of
6,0,Belgium
6,0,Cyprus
6,0,Dominica
6,0,Estonia
6,0,Finland
6,0,Gabon
6,0,Germany
6,0,Gibraltar
6,0,Greenland
6,0,Iceland
6,0,Iraq
6,0,Italy
6,0,Jordan
6,0,Kosovo  Republic of
6,0,Latvia
6,0,Lesotho
6,0,Liechtenstein
6,0,Malawi
6,0,Marshall Islands  Republic of
6,0,Moldova
6,0,Mozambique
6,0,Niger
6,0,Pakistan
6,0,Qatar
6,0,Rwanda
6,0,Saudi Arabia
6,0,Serbia  Republic of
6,0,Spain
6,0,Swaziland
6,0,Tajikistan
6,0,US Pacific Islands
6,0,Ukraine
6,0,Zambia
7,0,Albania
7,0,Angola
7,0,Austria
7,0,Belarus
7,0,Bulgaria
7,0,Burundi
7,0,Congo  Democratic Republic of
7,0,Croatia
7,0,Czech Republic
7,0,Egypt
7,0,Ethiopia
7,0,Georgia
7,0,Greece
7,0,Guinea-Bissau
7,0,Isle of Man
7,0,Kenya
7,0,Lebanon
7,0,Lithuania
7,0,Mali
7,0,Morocco
7,0,Nigeria
7,0,Portugal
7,0,Russian Federation
7,0,Sierra Leone
7,0,Slovak Republic
7,0,St. Vincent and the Grenadines
7,0,Syrian Arab Republic
7,0,Tunisia
7,0,Turkmenistan
7,0,Vatican
7,0,Yemen  Republic of
8,0,Armenia  Republic of
8,0,Bosnia and Herzegovina
8,0,Cabo Verde
8,0,Equatorial Guinea
8,0,Ghana
8,0,Iran  Islamic Republic of
8,0,Kuwait
8,0,Macedonia  FYR
8,0,Malta
8,0,Montenegro
8,0,Poland
8,0,San Marino
8,0,Slovenia
8,0,Tanzania
8,0,Turkey
8,0,West Bank and Gaza
9,0,Azerbaijan  Republic of
9,0,France
9,0,Guinea
9,0,Libya
9,0,Netherlands
9,0,Romania
9,0,Switzerland
9,0,Uganda
10,0,Algeria
10,0,Benin
10,0,Cameroon
10,0,Congo  Republic of
10,0,Djibouti
10,0,French Territories: New Caledonia
10,0,Jersey
10,0,Mauritania
10,0,Sao Tome and Principe
10,0,Togo
11,0,Burkina Faso
11,0,Cote d'Ivoire
11,0,French Territories: French Polynesia
11,0,Madagascar
11,0,Senegal
11,0,Zimbabwe
12,0,Chad
12,0,Gambia  The
