time step, layer, countries that become infected 
0,0,United States
0,1,United States
0,2,United States
0,3,United States
0,4,United States
1,0,Venezuela  Republica Bolivariana de
1,1,Barbados
1,1,Canada
1,1,Dominican Republic
1,1,Paraguay
1,1,Solomon Islands
1,2,Afghanistan  Islamic Republic of
1,2,Algeria
1,2,Andorra
1,2,Anguilla
1,2,Argentina
1,2,Azerbaijan  Republic of
1,2,Bahrain  Kingdom of
1,2,Barbados
1,2,Belize
1,2,Bhutan
1,2,Bosnia and Herzegovina
1,2,Brunei Darussalam
1,2,Cambodia
1,2,Chile
1,2,Colombia
1,2,Congo  Republic of
1,2,Costa Rica
1,2,Croatia
1,2,Curacao & St. Maarten
1,2,Dominica
1,2,Ecuador
1,2,El Salvador
1,2,Ethiopia
1,2,Gabon
1,2,Georgia
1,2,Ghana
1,2,Grenada
1,2,Guyana
1,2,Iran  Islamic Republic of
1,2,Ireland
1,2,Israel
1,2,Jamaica
1,2,Kenya
1,2,Liberia
1,2,Liechtenstein
1,2,Macedonia  FYR
1,2,Malawi
1,2,Mali
1,2,Marshall Islands  Republic of
1,2,Moldova
1,2,Morocco
1,2,Namibia
1,2,Nicaragua
1,2,Nigeria
1,2,Oman
1,2,Papua New Guinea
1,2,Qatar
1,2,Samoa
1,2,Senegal
1,2,St. Kitts and Nevis
1,2,Suriname
1,2,Syrian Arab Republic
1,2,Tajikistan
1,2,Togo
1,2,Trinidad and Tobago
1,2,Uganda
1,2,United Arab Emirates
1,2,Uruguay
1,2,Vanuatu
1,2,Virgin Islands  British
1,2,Yemen  Republic of
1,2,Zimbabwe
1,3,Argentina
1,3,Canada
1,3,China  P.R.: Mainland
1,3,Honduras
1,3,India
1,3,Israel
1,3,Mexico
1,3,Panama
1,3,Venezuela  Republica Bolivariana de
1,4,Haiti
1,4,Lao People's Democratic Republic
1,4,Mexico
1,4,Uruguay
2,2,Albania
2,2,Angola
2,2,Armenia  Republic of
2,2,Bahamas  The
2,2,Botswana
2,2,Cameroon
2,2,Cayman Islands
2,2,Cook Islands
2,2,Gambia  The
2,2,Guatemala
2,2,Libya
2,2,Madagascar
2,2,Malta
2,2,Mozambique
2,2,Nepal
2,2,Peru
2,2,San Marino
2,2,Serbia  Republic of
2,2,St. Lucia
2,2,Swaziland
2,2,Taiwan Province of China
2,2,Tonga
2,2,Ukraine
2,2,Zambia
2,3,Bermuda
2,3,Cayman Islands
2,3,Mauritius
3,0,Benin
3,0,China  P.R.: Hong Kong
3,0,Cuba
3,0,Kyrgyz Republic
3,0,West Bank and Gaza
3,1,China  P.R.: Hong Kong
3,1,Cuba
3,1,Rwanda
3,1,Sao Tome and Principe
3,1,West Bank and Gaza
3,2,Antigua and Barbuda
3,2,Brazil
3,2,China  P.R.: Hong Kong
3,2,Japan
3,2,Tanzania
3,2,Tunisia
3,3,China  P.R.: Macao
3,3,Kuwait
3,3,Singapore
4,0,Jordan
4,0,Mauritania
4,0,Slovenia
4,2,Australia
4,2,Kazakhstan
4,2,Korea  Republic of
4,2,Monaco
4,2,Puerto Rico
4,2,Sudan
4,2,Vietnam
4,3,Egypt
4,3,Malaysia
5,0,Bolivia
5,0,Montenegro
5,0,Philippines
5,0,South Africa
5,0,Thailand
5,1,Philippines
5,1,Thailand
5,2,Bolivia
5,2,Fiji
5,2,Netherlands
5,2,New Zealand
5,2,Thailand
5,2,United Kingdom
5,3,Maldives
5,3,Philippines
5,3,Sri Lanka
5,3,Thailand
5,3,US Virgin Islands
5,4,Indonesia
5,4,Philippines
5,4,Seychelles
6,0,Bangladesh
6,0,British Indian Ocean Territory
6,0,Burkina Faso
6,0,Congo  Democratic Republic of
6,0,Guinea
6,0,Korea  Democratic People's Rep. of
6,0,Lesotho
6,0,Mongolia
6,0,Saudi Arabia
6,1,Bangladesh
6,1,Saudi Arabia
6,2,Central African Republic
6,2,Cote d'Ivoire
6,2,Denmark
6,2,French Territories: French Polynesia
6,2,Gibraltar
6,2,Guernsey
6,2,Isle of Man
6,2,Lebanon
6,2,Niger
6,2,Saudi Arabia
6,2,Sierra Leone
6,2,Turks and Caicos Islands
6,3,Saudi Arabia
6,3,St. Vincent and the Grenadines
6,3,Timor-Leste  Dem. Rep. of
6,4,Uzbekistan
7,0,Iceland
7,0,Pakistan
7,1,Switzerland
7,2,Finland
7,2,Norway
7,3,Iceland
7,3,Pakistan
7,3,Turkey
7,4,Myanmar
8,0,Iraq
8,0,Luxembourg
8,0,Portugal
8,0,Spain
8,1,Belarus
8,1,Greenland
8,1,Hungary
8,1,Jersey
8,2,Luxembourg
8,2,Sweden
8,4,Greenland
8,4,Jersey
8,4,Poland
8,4,US Pacific Islands
9,0,France
9,0,Germany
9,2,Austria
9,2,Belgium
9,2,Estonia
9,2,Germany
9,2,Italy
9,2,Kosovo  Republic of
9,2,Lithuania
9,2,Slovak Republic
9,4,Aruba
9,4,Czech Republic
9,4,France
9,4,Germany
10,0,Cyprus
10,0,Romania
10,2,Bulgaria
10,2,Equatorial Guinea
10,2,Greece
10,2,Latvia
10,3,Cyprus
10,3,Russian Federation
10,4,Bulgaria
10,4,Chad
10,4,Djibouti
10,4,Greece
10,4,Russian Federation
11,0,Cabo Verde
11,0,Vatican
11,1,Cabo Verde
11,4,Cabo Verde
11,4,French Territories: New Caledonia
12,0,Guinea-Bissau
12,1,Turkmenistan
12,4,Burundi
12,4,Turkmenistan
