time step, layer, countries that become infected 
0,0,France
0,1,France
0,2,France
0,3,France
0,4,France
1,0,Algeria
1,0,Ecuador
1,0,Finland
1,0,Gabon
1,0,Indonesia
1,0,Lebanon
1,0,Mali
1,0,Qatar
1,0,San Marino
1,0,Togo
1,1,Algeria
1,1,Angola
1,1,Belgium
1,1,Benin
1,1,Bolivia
1,1,Brunei Darussalam
1,1,Burkina Faso
1,1,Cameroon
1,1,Central African Republic
1,1,Congo  Democratic Republic of
1,1,Cote d'Ivoire
1,1,Egypt
1,1,Equatorial Guinea
1,1,French Territories: French Polynesia
1,1,Gabon
1,1,Ghana
1,1,Guinea
1,1,Iran  Islamic Republic of
1,1,Jordan
1,1,Kenya
1,1,Lebanon
1,1,Madagascar
1,1,Mali
1,1,Mauritania
1,1,Morocco
1,1,Myanmar
1,1,Niger
1,1,Papua New Guinea
1,1,Qatar
1,1,Saudi Arabia
1,1,Sierra Leone
1,1,Spain
1,1,Sudan
1,1,Togo
1,1,Tunisia
1,1,United Arab Emirates
1,1,Vietnam
1,1,Yemen  Republic of
1,2,Belarus
1,2,Bulgaria
1,2,Malta
1,2,Spain
1,3,Austria
1,3,Belgium
1,3,Bolivia
1,3,Finland
1,3,Germany
1,3,Honduras
1,3,Italy
1,3,Lebanon
1,3,Luxembourg
1,3,Netherlands
1,3,Poland
1,3,Slovenia
1,4,Algeria
1,4,Andorra
1,4,Armenia  Republic of
1,4,Azerbaijan  Republic of
1,4,Benin
1,4,Bulgaria
1,4,Burundi
1,4,Cameroon
1,4,Central African Republic
1,4,Congo  Republic of
1,4,Cote d'Ivoire
1,4,Cuba
1,4,Djibouti
1,4,Equatorial Guinea
1,4,French Territories: French Polynesia
1,4,Gabon
1,4,Guinea
1,4,Hungary
1,4,Iraq
1,4,Italy
1,4,Japan
1,4,Lebanon
1,4,Luxembourg
1,4,Madagascar
1,4,Malaysia
1,4,Mali
1,4,Marshall Islands  Republic of
1,4,Moldova
1,4,Montenegro
1,4,Namibia
1,4,Niger
1,4,Portugal
1,4,Russian Federation
1,4,Senegal
1,4,Slovak Republic
1,4,Spain
1,4,Sudan
1,4,Syrian Arab Republic
1,4,Togo
1,4,Tunisia
2,0,Seychelles
2,0,Singapore
2,0,Sweden
2,1,Bahamas  The
2,1,Chad
2,1,Czech Republic
2,1,Korea  Republic of
2,1,Kuwait
2,1,Mauritius
2,1,New Zealand
2,1,Nigeria
2,1,Oman
2,1,Romania
2,1,Samoa
2,1,Suriname
2,1,Switzerland
2,1,Turkey
2,1,United Kingdom
2,1,Uruguay
2,2,Mexico
2,3,Albania
2,3,Australia
2,3,Bangladesh
2,3,China  P.R.: Hong Kong
2,3,Colombia
2,3,Costa Rica
2,3,Cyprus
2,3,Denmark
2,3,Greece
2,3,Guernsey
2,3,Isle of Man
2,3,Korea  Republic of
2,3,Latvia
2,3,Lithuania
2,3,New Zealand
2,3,Norway
2,3,South Africa
2,3,Sweden
2,3,United States
2,4,Albania
2,4,Australia
2,4,Bermuda
2,4,Brazil
2,4,Cabo Verde
2,4,Chad
2,4,China  P.R.: Hong Kong
2,4,Croatia
2,4,Cyprus
2,4,Ethiopia
2,4,Georgia
2,4,Guinea-Bissau
2,4,Ireland
2,4,Korea  Republic of
2,4,Latvia
2,4,Liberia
2,4,Liechtenstein
2,4,Macedonia  FYR
2,4,Mauritius
2,4,Norway
2,4,Switzerland
2,4,Tajikistan
2,4,Timor-Leste  Dem. Rep. of
2,4,Turkmenistan
2,4,Ukraine
2,4,United Kingdom
2,4,Vatican
3,0,Bosnia and Herzegovina
3,0,Canada
3,0,China  P.R.: Mainland
3,0,Curacao & St. Maarten
3,0,Dominican Republic
3,0,Estonia
3,0,French Territories: New Caledonia
3,0,Gibraltar
3,0,India
3,0,Israel
3,0,Jersey
3,0,Panama
3,0,Peru
3,0,Thailand
3,0,Zambia
3,1,Argentina
3,1,Bahrain  Kingdom of
3,1,Belize
3,1,Bosnia and Herzegovina
3,1,Cambodia
3,1,Cayman Islands
3,1,China  P.R.: Mainland
3,1,Curacao & St. Maarten
3,1,El Salvador
3,1,French Territories: New Caledonia
3,1,Guatemala
3,1,India
3,1,Israel
3,1,Jersey
3,1,Korea  Democratic People's Rep. of
3,1,Mozambique
3,1,Panama
3,1,Philippines
3,1,Serbia  Republic of
3,1,St. Lucia
3,1,Swaziland
3,1,Thailand
3,1,Trinidad and Tobago
3,1,Turks and Caicos Islands
3,1,Uganda
3,1,Virgin Islands  British
3,1,Zambia
