time step, layer, countries that become infected 
1,3,Singapore
1,3,Venezuela  Republica Bolivariana de
1,4,Afghanistan  Islamic Republic of
1,4,Argentina
1,4,Aruba
1,4,Bahamas  The
1,4,Barbados
1,4,Bolivia
1,4,Cambodia
1,4,Canada
1,4,Chile
1,4,Colombia
1,4,Costa Rica
1,4,Curacao & St. Maarten
1,4,Dominican Republic
1,4,Egypt
1,4,Ethiopia
1,4,Grenada
1,4,Guyana
1,4,Honduras
1,4,India
1,4,Israel
1,4,Jamaica
1,4,Lao People's Democratic Republic
1,4,Mexico
1,4,Nicaragua
1,4,Paraguay
1,4,Philippines
1,4,St. Lucia
1,4,Suriname
1,4,Trinidad and Tobago
1,4,Ukraine
1,4,Uruguay
1,4,Venezuela  Republica Bolivariana de
2,0,Kyrgyz Republic
2,1,Belarus
2,1,Cote d'Ivoire
2,1,Luxembourg
2,1,Vietnam
2,1,West Bank and Gaza
2,2,Albania
2,2,Angola
2,2,Armenia  Republic of
2,2,Bhutan
2,2,Botswana
2,2,Bulgaria
2,2,Cameroon
2,2,China  P.R.: Hong Kong
2,2,Cook Islands
2,2,Estonia
2,2,Finland
2,2,French Territories: French Polynesia
2,2,Gambia  The
2,2,Gibraltar
2,2,Guatemala
2,2,Haiti
2,2,Kenya
2,2,Kosovo  Republic of
2,2,Libya
2,2,Luxembourg
2,2,Malaysia
2,2,Malta
2,2,Mauritius
2,2,Mongolia
2,2,Mozambique
2,2,Nepal
2,2,Russian Federation
2,2,San Marino
2,2,Senegal
2,2,Slovenia
2,2,South Africa
2,2,St. Kitts and Nevis
2,2,Swaziland
2,2,Thailand
2,2,Tonga
2,2,Turks and Caicos Islands
2,2,Uzbekistan
2,2,Vietnam
2,2,Zambia
2,3,Cayman Islands
2,3,China  P.R.: Macao
2,3,Indonesia
2,3,Luxembourg
2,3,Mauritius
2,3,Sudan
2,3,Thailand
2,3,US Virgin Islands
2,3,United Kingdom
2,3,Vietnam
2,4,Bangladesh
2,4,Cayman Islands
2,4,Guatemala
2,4,Haiti
2,4,Korea  Democratic People's Rep. of
2,4,Swaziland
2,4,Tanzania
2,4,Turks and Caicos Islands
2,4,Vietnam
3,0,Austria
3,0,Belgium
3,0,Cuba
3,0,Czech Republic
3,0,Guinea-Bissau
3,0,Iraq
3,0,Italy
3,0,Portugal
3,0,Romania
3,0,Spain
3,1,Belgium
3,1,Cuba
3,1,Greenland
3,1,Italy
3,1,Poland
3,1,Romania
3,1,Spain
3,2,Antigua and Barbuda
3,2,Austria
3,2,Cyprus
3,2,Fiji
3,2,Germany
3,2,Guinea
3,2,Isle of Man
3,2,Jersey
3,2,Lithuania
3,2,Maldives
3,2,Moldova
3,2,Myanmar
3,2,Niger
3,2,Portugal
3,2,Romania
3,2,Seychelles
3,2,Slovak Republic
3,2,Spain
3,2,Tunisia
3,3,Cyprus
3,3,Isle of Man
3,3,Jersey
3,3,Portugal
3,3,Romania
3,3,Slovak Republic
3,4,Belgium
3,4,Cuba
3,4,Czech Republic
3,4,Greenland
3,4,Guinea-Bissau
3,4,Jordan
3,4,Spain
3,4,St. Vincent and the Grenadines
3,4,Vatican
4,0,Benin
4,0,Burkina Faso
4,0,Cabo Verde
4,0,Central African Republic
4,0,French Territories: New Caledonia
4,0,Greece
4,0,Latvia
4,0,Sao Tome and Principe
4,1,Cabo Verde
4,1,Djibouti
4,1,Kuwait
4,1,Lesotho
4,1,Sao Tome and Principe
4,1,Timor-Leste  Dem. Rep. of
4,1,Turkmenistan
4,2,British Indian Ocean Territory
4,2,Central African Republic
4,2,Equatorial Guinea
4,2,Greece
4,2,Latvia
4,2,Madagascar
4,2,Pakistan
4,2,Puerto Rico
4,2,Sierra Leone
4,3,Burundi
4,3,Chad
4,3,Kuwait
4,4,Burkina Faso
4,4,Central African Republic
4,4,Equatorial Guinea
4,4,France
4,4,Latvia
4,4,Timor-Leste  Dem. Rep. of
4,4,Turkmenistan
5,0,Montenegro
5,1,Congo  Democratic Republic of
5,1,Montenegro
5,2,Montenegro
5,4,Congo  Democratic Republic of
5,4,Montenegro
5,4,US Pacific Islands
6,1,Mauritania
6,2,Mauritania
7,0,Rwanda
7,1,Rwanda
7,4,Rwanda
